"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"cov.eff[4,23,2]",-0.107456895506083,0.0432185222229548,-0.201617295176118,-0.132687704003396,-0.105471075354381,-0.0797704954118071,-0.0268874061078764,1.00124419060054,5800
"cov.eff[5,23,2]",-0.0234404336275437,0.0107244522247714,-0.0449189775048154,-0.030129244940336,-0.023537843923718,-0.0170304983558407,-0.00130595539584992,1.00159346742982,2900
"cov.eff[6,23,2]",-0.191026688626006,0.0815874570377086,-0.357833424286539,-0.240995204834446,-0.190326146140975,-0.14040248495084,-0.0273493681256208,1.00108657482763,11000
"cov.eff[7,23,2]",-0.159484660098482,0.0732837006215449,-0.314087848883052,-0.202156556699619,-0.158127698176446,-0.115054365979449,-0.0136999049328225,1.00104276993265,14000
"cov.eff[8,23,2]",-0.208711792938185,0.113667787092048,-0.418700844384943,-0.281236216269935,-0.215592771373768,-0.14368102201142,0.0430744649256072,1.00090449185363,15000
"cov.eff[1,24,2]",0.041688772637952,0.0272522173516793,-0.019497122387414,0.026042887495733,0.044471200869242,0.0604690252257271,0.0879571757459467,1.00097525897069,15000
"cov.eff[2,24,2]",0.128316773913651,0.0584907596690026,0.0351165818432361,0.0899987708527151,0.119584790530113,0.157589216070977,0.271691489070008,1.00101369187732,15000
"cov.eff[3,24,2]",0.144994351273194,0.0600594205114052,0.0388800296312911,0.10641719565074,0.139941196702,0.17885044607523,0.277909434819009,1.00109824273787,10000
"cov.eff[4,24,2]",0.0740254043442741,0.0297725759491638,0.0185223209690772,0.0549526686937256,0.0726574033519464,0.0914065206714327,0.138891056994719,1.00124419060054,5800
"cov.eff[5,24,2]",0.174557930369335,0.0798636328340433,0.00972528386959354,0.126823956987755,0.175283332465859,0.224368658188809,0.334505917089084,1.00159346742982,2900
"cov.eff[6,24,2]",0.0838288345178677,0.0358032769344494,0.0120018080785534,0.0616132581342307,0.0835214132854065,0.10575667353591,0.157029151922359,1.00108657482763,11000
"cov.eff[7,24,2]",0.20153182494718,0.0926045045086023,0.0173118019062754,0.145387752838807,0.199817108231712,0.255453908680338,0.39689520822911,1.00104276993265,14000
"cov.eff[8,24,2]",0.0740587359126523,0.040333574387523,-0.0152844282423905,0.050983390612505,0.076500363947214,0.0997931088444888,0.148570690827676,1.00090449185363,15000
"cov.eff[1,25,2]",-0.0263230070737224,0.0172075181093198,-0.0555376714841787,-0.0381811811199464,-0.0280798800488623,-0.0164439264672968,0.0123108179503925,1.00097525897069,15000
"cov.eff[2,25,2]",0.0647106409020163,0.0294971142866639,0.017709426819701,0.0453867250917017,0.0603070682134238,0.0794728456784743,0.137015059287374,1.00101369187732,15000
"cov.eff[3,25,2]",-0.0746869604302391,0.0309367608035066,-0.143151859222496,-0.0921263212784269,-0.0720840676127419,-0.0548157691032285,-0.0200272025020303,1.00109824273787,10000
"cov.eff[4,25,2]",-0.000500137030739483,0.000201152129658476,-0.000938388131168382,-0.000617568877114463,-0.00049089442057866,-0.000371276115208634,-0.000125142154830992,1.00124419060054,5800
"cov.eff[5,25,2]",0.125951750215549,0.0576253643288313,0.00701724935742897,0.0915094451341825,0.126475161918895,0.161892531222168,0.241361739484903,1.00159346742982,2900
"cov.eff[6,25,2]",-0.0195109073821093,0.00833310428639157,-0.0365480595915393,-0.0246145455112979,-0.0194393560211922,-0.0143402992524099,-0.00279338448620083,1.00108657482763,11000
"cov.eff[7,25,2]",-0.0667830137207049,0.0306870038854556,-0.131521947681433,-0.0846515526412664,-0.0662147960212609,-0.0481781589344575,-0.00573673316628742,1.00104276993265,14000
"cov.eff[8,25,2]",0.043815327120216,0.0238625293010837,-0.00904271744626682,0.0301632739184118,0.0452598661029822,0.0590405393027725,0.0878987919368332,1.00090449185363,15000
"cov.eff[1,26,2]",-0.0435597842501583,0.0284753096112232,-0.0919047349275696,-0.0631829033568654,-0.046467089161702,-0.0272117044657856,0.0203721623582058,1.00097525897069,15000
"cov.eff[2,26,2]",0.0543000688587223,0.0247516531218522,0.0148603549950052,0.0380849619691297,0.0506049377816399,0.0666873474375572,0.114972237182007,1.00101369187732,15000
"cov.eff[3,26,2]",-0.0746869604302391,0.0309367608035066,-0.143151859222496,-0.0921263212784269,-0.0720840676127419,-0.0548157691032285,-0.0200272025020303,1.00109824273787,10000
"cov.eff[4,26,2]",-0.0272072866140852,0.0109426083418776,-0.0510479993896969,-0.0335955396439024,-0.026704491723381,-0.0201972960580621,-0.00680769122205737,1.00124419060054,5800
"cov.eff[5,26,2]",0.0973836493535657,0.0445549050653654,0.00542561218626112,0.0707534726769241,0.0977883419576699,0.125172420919281,0.186616596951924,1.00159346742982,2900
"cov.eff[6,26,2]",-0.0390254738239461,0.0166677713563945,-0.0731029733764971,-0.0492337072144737,-0.0388823576834278,-0.0286832878728971,-0.00558729284145994,1.00108657482763,11000
"cov.eff[7,26,2]",-0.0667830137207049,0.0306870038854556,-0.131521947681433,-0.0846515526412664,-0.0662147960212609,-0.0481781589344575,-0.00573673316628742,1.00104276993265,14000
"cov.eff[8,26,2]",0.0516412921026566,0.0281246752435382,-0.0106578597887266,0.0355508115897292,0.0533438438001033,0.0695859174500173,0.1035986146452,1.00090449185363,15000
"cov.eff[1,27,2]",0.134519516115173,0.0879362681902529,-0.0629124654729122,0.0840340552741206,0.143497734364698,0.195118817336346,0.283816384400595,1.00097525897069,15000
"cov.eff[2,27,2]",0.264934919175501,0.120765541501603,0.0725050084147094,0.185819954434047,0.246906042346693,0.325373565351561,0.560959884682516,1.00101369187732,15000
"cov.eff[3,27,2]",0.189482848543558,0.078487402994991,0.0508095570710484,0.139069096063794,0.182879238721016,0.233726981003335,0.363180157600881,1.00109824273787,10000
"cov.eff[4,27,2]",0.225383902933048,0.0906480609897833,0.0563945989673226,0.167313465647238,0.221218773331956,0.278303895330919,0.422879264021036,1.00124419060054,5800
"cov.eff[5,27,2]",0.214929114470758,0.0983342312040502,0.0119745155413213,0.156155384698833,0.215822285178679,0.276259903617558,0.411869345569507,1.00159346742982,2900
"cov.eff[6,27,2]",0.190659822677813,0.0814307686712712,0.0272968437797189,0.140132842571859,0.189960625581664,0.240532374562051,0.357146206707466,1.00108657482763,11000
"cov.eff[7,27,2]",0.157774289955831,0.0724977801862588,0.0135529822862194,0.113820482092238,0.15643188057543,0.19998855798108,0.310719459229983,1.00104276993265,14000
"cov.eff[8,27,2]",0.164792895001776,0.0897488514647181,-0.0340103722737203,0.113446448045648,0.170225919848534,0.222056116743699,0.330594276990945,1.00090449185363,15000
"cov.eff[1,28,2]",0.00825627057209998,0.00539717688738835,-0.00386131583210232,0.00515767464566197,0.00880731774550769,0.0119756136221733,0.0174195159935023,1.00097525897069,15000
"cov.eff[2,28,2]",-0.0631646512014278,0.0287924043000434,-0.133741658382497,-0.0775741749315501,-0.0588662834362832,-0.0443023994142377,-0.0172863342481402,1.00101369187732,15000
"cov.eff[3,28,2]",0.0806190580156225,0.0333939485509378,0.0216178860553561,0.059169574501989,0.0778094274475362,0.0994435601225015,0.154521860003691,1.00109824273787,10000
"cov.eff[4,28,2]",-0.0175438784099871,0.00705604321963609,-0.0329169132912466,-0.0216631695394937,-0.0172196648067419,-0.0130236767553921,-0.00438975443404489,1.00124419060054,5800
"cov.eff[5,28,2]",-0.0281663586826983,0.0128866544381426,-0.0539752827172108,-0.0362037295603265,-0.0282834082810559,-0.0204640892253826,-0.00156925459177048,1.00159346742982,2900
"cov.eff[6,28,2]",-0.0109508826380437,0.00467711958565954,-0.0205133212616329,-0.0138154004733873,-0.0109107230216481,-0.00804877656543868,-0.00156784228802024,1.00108657482763,11000
"cov.eff[7,28,2]",0.111036807887978,0.0510217608527983,0.00953818198671912,0.0801034376851321,0.110092060473679,0.140745942184595,0.218675025640962,1.00104276993265,14000
"cov.eff[8,28,2]",-0.00946517009930017,0.00515488331776213,-0.0189882644245113,-0.0127541840717496,-0.00977722544809257,-0.00651599650520069,0.00195344561856149,1.00090449185363,15000
"cov.eff[1,1,3]",0.170125738441486,0.0682156682418968,0.0219919952615404,0.130628955885132,0.172902189074177,0.213753050937731,0.297934473372834,1.00164681745732,2700
"cov.eff[2,1,3]",-0.0079449901794673,0.00533432195987712,-0.0160532515466227,-0.0113841183242304,-0.00882670744634418,-0.00553730414163704,0.00545917286295921,1.0019137139346,2000
"cov.eff[3,1,3]",0.215717392651877,0.10851749872902,-0.0352110943006783,0.159922265715276,0.22518777610779,0.283821314075013,0.408552407233479,1.00105059596439,13000
"cov.eff[4,1,3]",0.11341997201666,0.0416629776491732,0.0304496364937114,0.088021436425981,0.112866146311832,0.138414570514316,0.197941759132372,1.0012487881964,5700
"cov.eff[5,1,3]",-0.0951345650586186,0.0295455545615866,-0.15778521931109,-0.113122404964249,-0.0937581714309101,-0.0752192023429864,-0.0403872343341838,1.00176553688856,2300
"cov.eff[6,1,3]",0.0365061626793946,0.0131410944080023,0.010404520847905,0.0284916158845902,0.0362189650314244,0.0444561872935498,0.0634086095102707,1.00142762630851,3800
"cov.eff[7,1,3]",0.240575146753291,0.0964422012324262,0.0550184980773789,0.182557074945918,0.236946858460714,0.294357103313043,0.446976386103328,1.00147381749753,3500
"cov.eff[8,1,3]",0.0984131072360713,0.0357853441513838,0.0255808342541997,0.0760687519511994,0.0984087438919024,0.120846458668287,0.169919493703297,1.00125819635722,5600
"cov.eff[1,2,3]",0.346268918616581,0.138844162507211,0.0447618595939482,0.265878330396875,0.351920024480875,0.435066665851155,0.606407054326438,1.00164681745732,2700
"cov.eff[2,2,3]",0.0479797889820715,0.0322139658093944,-0.0329679403076362,0.0334397750335683,0.053304478811888,0.0687486809430056,0.0969455725286637,1.0019137139346,2000
"cov.eff[3,2,3]",0.358281456590679,0.180234922331713,-0.0584815252915539,0.265612251276449,0.374010660144203,0.471394135485309,0.678557949165746,1.00105059596439,13000
"cov.eff[4,2,3]",0.23639267520707,0.0868349953580818,0.0634638759104435,0.183456427138338,0.235238378149551,0.288487027723042,0.412555047797242,1.0012487881964,5700
"cov.eff[5,2,3]",0.268817027143407,0.0834854097210118,0.114120207114731,0.212543173403705,0.264927819861577,0.319644375175992,0.44584587690334,1.00176553688856,2300
"cov.eff[6,2,3]",0.234090068817893,0.0842652162958776,0.0667173655772376,0.182698038731999,0.232248458737751,0.285068360493615,0.406597809094963,1.00142762630851,3800
"cov.eff[7,2,3]",0.454323598878327,0.182130068458804,0.103901846839684,0.344757089040393,0.447471615133961,0.555890250249848,0.844110138094778,1.00147381749753,3500
"cov.eff[8,2,3]",0.190156027016582,0.0691452496558718,0.0494278653135075,0.146981759415967,0.190147596064497,0.233502254981767,0.328322280870378,1.00125819635722,5600
"cov.eff[1,3,3]",0.216717367151117,0.0868976097048519,0.0280148515747377,0.166403764959188,0.220254192775823,0.272292710345393,0.379528548968638,1.00164681745732,2700
"cov.eff[2,3,3]",-0.0716138960296999,0.048082070536832,-0.1446994724008,-0.102613225145094,-0.0795614462785216,-0.0499116945555003,0.0492074412913034,1.0019137139346,2000
"cov.eff[3,3,3]",0.189918696435498,0.0955393612248774,-0.0310000276168925,0.1407963811461,0.198256470495256,0.249877737381728,0.359691630116188,1.00105059596439,13000
"cov.eff[4,3,3]",0.108210158791341,0.039749237695764,0.0290509681984328,0.0839782751074762,0.107681772419906,0.132056659758207,0.188849536869971,1.0012487881964,5700
"cov.eff[5,3,3]",0.00523757936905679,0.00162661370158951,0.00222349621498395,0.00414115040212551,0.00516180280074279,0.00622788966401188,0.00868677550474593,1.00176553688856,2300
"cov.eff[6,3,3]",0.149881385784973,0.053952683493471,0.0427172808275696,0.116976492696283,0.148702253871,0.182521373631923,0.260333312694677,1.00142762630851,3800
"cov.eff[7,3,3]",0.34689888907898,0.139065455926621,0.0793342792030351,0.263239355132518,0.341667055305045,0.424450129241807,0.644520491315716,1.00147381749753,3500
"cov.eff[8,3,3]",0.272011360013361,0.0989097936702103,0.0707047842628306,0.21025212244473,0.271999299839519,0.334016580701059,0.469653218693155,1.00125819635722,5600
