"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"coef[8,5]",0.409304328721855,0.211386583172382,0.111817957235857,0.265316221461962,0.358891766188337,0.513991076582065,0.945426967000821,1.00076518560818,6000
"coef[1,6]",0.097383502589042,0.0613613195704417,-0.0157084528600738,0.0566953132453618,0.0951450154108655,0.135401797499373,0.228364447014759,1.00137669381695,3200
"coef[2,6]",0.0931066971528055,0.0690040668487635,-0.0309791043131942,0.0472408671104,0.0885843371041911,0.133621068109344,0.240191353117762,1.00168910231436,2100
"coef[3,6]",0.109475133724913,0.0738816044171439,-0.0186642913903162,0.05968108301332,0.102497744108429,0.150226684658686,0.278941127551525,1.00087012982613,6000
"coef[4,6]",0.0693046647390993,0.0613076325239951,-0.0603497473706067,0.0321286519276023,0.0699690084829096,0.109470368472196,0.188742520396357,1.00194155942097,1700
"coef[5,6]",0.062380211903358,0.0643175415906018,-0.0732000158956767,0.0231495269392037,0.0642816547415493,0.104733850016151,0.185652912581763,1.00108485541118,5900
"coef[6,6]",0.0448093453696833,0.0657061357081526,-0.0954617184319084,0.00452798867281477,0.0501778840392525,0.0891367879037643,0.163374221797477,1.0011215597981,5400
"coef[7,6]",0.0814170812853809,0.074351958192829,-0.0626461157627117,0.0360738250544964,0.08003618544684,0.124579353663819,0.238692108578103,1.00077328759064,6000
"coef[8,6]",0.0741169876710529,0.0620336838757844,-0.0497790903718654,0.0357378665927446,0.0747099845863802,0.112464976897757,0.198754478087867,1.00169195626274,2100
"coef[1,7]",-0.0998887683809645,0.0681403528973258,-0.222955535469834,-0.145333155589317,-0.104286845223663,-0.0606295393122624,0.0492214919878576,1.0010729273504,6000
"coef[2,7]",-0.147216692052606,0.0848531044250471,-0.338815002322738,-0.189585638824552,-0.141575972505821,-0.0953771533242594,0.00578448492641194,1.00087980034243,6000
"coef[3,7]",-0.141780607081302,0.0797502925695304,-0.315271230500988,-0.185159371956903,-0.13810048569653,-0.0925997159847664,0.00547187852133266,1.00150808524733,2600
"coef[4,7]",-0.129155382086871,0.0596835819655576,-0.250006416455787,-0.167870650558574,-0.129335238944176,-0.090199050239177,-0.0112368070371506,1.00081360596899,6000
"coef[5,7]",-0.150779467114535,0.0688043098846448,-0.298268784986588,-0.191936729180776,-0.146956343055334,-0.104903371248217,-0.0248741596862644,1.00080978244225,6000
"coef[6,7]",-0.105699745218248,0.0706178192062367,-0.233160439573399,-0.152159321186271,-0.109812018220616,-0.0646568443717659,0.0489609734940257,1.00160595748274,2300
"coef[7,7]",-0.156681535593421,0.0808589303310617,-0.343419747630146,-0.200789671344625,-0.148420207374187,-0.104773495616278,-0.0147079433381295,1.00091780031432,6000
"coef[8,7]",-0.127049838670514,0.0723735365752221,-0.274161069334144,-0.170305293151239,-0.127723520014585,-0.084153174628144,0.018134599819145,1.00130987861027,3600
"coef[1,8]",-0.0318927060011654,0.0666052522465567,-0.157305151703594,-0.0746476155749376,-0.0339712489994742,0.00937886765480692,0.105772032835815,1.00125078393444,4000
"coef[2,8]",-0.0936951590802569,0.0889563659217488,-0.289190926693756,-0.144517514499238,-0.0853789004475703,-0.0348085814229043,0.0666075265302549,1.0007568394052,6000
"coef[3,8]",-0.0902085584900071,0.0850541158395209,-0.274569056971987,-0.139060914593129,-0.0841009509798934,-0.0360354537564784,0.0635304513816829,1.00144278155128,2900
"coef[4,8]",-0.0927931205966467,0.0658640007238047,-0.231566108688089,-0.134726037005416,-0.0894415306502503,-0.0491015975620706,0.0298880141436673,1.00098423904207,6000
"coef[5,8]",-0.0722251478715779,0.0704050718279696,-0.214814205465181,-0.116981579752123,-0.0694328726302185,-0.0265827117797454,0.0640592062416816,1.00104900364724,6000
"coef[6,8]",0.0506931425002516,0.0915292653398735,-0.113013737557679,-0.0182435365908222,0.0490221004127019,0.115960150605736,0.232166929551542,1.00176387189467,2000
"coef[7,8]",-0.0739736414474442,0.0875332995342552,-0.258279621232923,-0.125342601696805,-0.0696022494316315,-0.0195083835301826,0.0928290267744789,1.00078869655694,6000
"coef[8,8]",-0.066740949727708,0.0742327021654949,-0.22025332584274,-0.112210539971059,-0.0642612521560109,-0.0193670480379819,0.0760268569381543,1.00165503303133,2200
"coef[1,9]",0.235648260210148,0.0580985639372853,0.118780533934323,0.199673217388072,0.235713480331451,0.272992564477063,0.350134168036015,1.0023626934795,1200
"coef[2,9]",0.244633646980689,0.0663871424629339,0.119628410454248,0.203492285140073,0.243270420500148,0.282017497397486,0.381663582243926,1.00136097269857,3300
"coef[3,9]",0.220163409033843,0.0657404299958606,0.0758271522968473,0.182866943451827,0.225267684089875,0.262598073397621,0.335136627580167,1.00177735305433,1900
"coef[4,9]",0.245281775927427,0.0557914507378711,0.136033531745945,0.209023847000951,0.244456609892209,0.279341866180049,0.3586142561314,1.00185508396565,1800
"coef[5,9]",0.237680376314844,0.056844005950054,0.124800116943112,0.201568074927532,0.237401381105917,0.273346247342952,0.352265725410524,1.01297779692822,6000
"coef[6,9]",0.235020590300586,0.0558391787503847,0.123534813630528,0.198792203652385,0.235605337338631,0.270071697556769,0.344972689934013,1.00176807163719,2000
"coef[7,9]",0.230249140335363,0.0647222763988173,0.0960486107984531,0.19174450499127,0.232280664364529,0.269618112444473,0.356139150091424,1.00133339376457,3400
"coef[8,9]",0.249448276539315,0.0600112605516515,0.138207697001824,0.210452345357629,0.247099299032953,0.285311629850712,0.375585296200224,1.00350839512433,1200
"cov.eff[1,1,1]",-0.0956723673794607,0.0531506479689833,-0.19933658638482,-0.128740838335794,-0.0964780560573691,-0.0619936796203062,0.0107244286780507,1.00178203206373,1900
"cov.eff[2,1,1]",-0.0916465284236066,0.0623083014276603,-0.210642219512492,-0.130076563091732,-0.0940418900034793,-0.0551325979283408,0.0392790718920327,1.00115616199321,4900
"cov.eff[3,1,1]",-0.115611023106597,0.0642849353964607,-0.260626175515108,-0.150664077484515,-0.110553121532088,-0.0747636788057603,-0.000525519426954075,1.00109779498999,5700
"cov.eff[4,1,1]",-0.0859657905332218,0.0529592751041302,-0.184545107284919,-0.120860801741576,-0.0877756118369527,-0.0543775099208505,0.0258333301344572,1.00260151428882,1100
"cov.eff[5,1,1]",-0.103086638999037,0.0550588905926682,-0.216270006822895,-0.136581747951709,-0.102477074058211,-0.068139210998009,0.00358349847449644,1.00232950437975,1300
"cov.eff[6,1,1]",-0.0984443137823835,0.0524904456521678,-0.203963503345317,-0.131804666432118,-0.0986474937538464,-0.0648155354610309,0.00363475225004719,1.00138287827115,3200
"cov.eff[7,1,1]",-0.123250622434191,0.067709509641839,-0.282432105908578,-0.158340873494772,-0.115523521564505,-0.0795705817195726,-0.00840589355307658,1.00271295914168,1000
"cov.eff[8,1,1]",-0.0961130038969421,0.0576498823272042,-0.210836866698807,-0.132994904758989,-0.0974017767484311,-0.0608231766310881,0.0202761466383842,1.00117044425195,4700
"cov.eff[1,2,1]",0.0567811611276475,0.031544693510047,-0.00636490482518456,0.0367929968478241,0.0572593340828289,0.0764071642155526,0.118305453708064,1.00178203206373,1900
"cov.eff[2,2,1]",0.0543918420725471,0.0369797236115383,-0.0233119694968975,0.0327209727542186,0.0558134794329593,0.0771999114284264,0.125015301011479,1.00115616199321,4900
"cov.eff[3,2,1]",0.0686146722502569,0.0381528478369239,0.000311893643639369,0.0443719394538253,0.0656128282263613,0.0894185175314602,0.154680575712218,1.00109779498999,5700
"cov.eff[4,2,1]",0.0510203472270342,0.0314311144926952,-0.0153319764212633,0.0322728310912365,0.0520944688138013,0.0717303945295536,0.109526770990237,1.00260151428882,1100
"cov.eff[5,2,1]",0.0611815011945503,0.0326772277501202,-0.00212679177754667,0.0404403447386558,0.0608197268800764,0.0810607121989821,0.128355369903019,1.00232950437975,1300
"cov.eff[6,2,1]",0.0584263000497073,0.0311528661187663,-0.00215721068498739,0.0384677568183355,0.0585468865368357,0.0782255337361352,0.121051510115514,1.00138287827115,3200
"cov.eff[7,2,1]",0.0731487433959023,0.0401853187305224,0.00498886365345195,0.0472248167929171,0.0685627404407227,0.0939746647570601,0.16762230675875,1.00271295914168,1000
"cov.eff[8,2,1]",0.0570426771095674,0.0342149708120806,-0.0120338106065208,0.0360983080818653,0.057807558558012,0.0789319353447661,0.125130823325309,1.00117044425195,4700
"cov.eff[1,3,1]",0.122118387630693,0.0678426970010598,-0.0136889048979996,0.0791301439055939,0.123146787000056,0.164327736737558,0.254437756605013,1.00178203206373,1900
"cov.eff[2,3,1]",0.116979715142327,0.0795317343426231,-0.0501367015207246,0.0703725030467438,0.120037209191433,0.166032686222779,0.268868524093179,1.00115616199321,4900
"cov.eff[3,3,1]",0.147568541688908,0.0820547549369456,0.000670784959607955,0.0954300615650759,0.141112520979982,0.192311058252592,0.332669183381071,1.00109779498999,5700
"cov.eff[4,3,1]",0.109728691981429,0.0675984243199058,-0.0329742506594291,0.0694086915249879,0.112038789092695,0.154269478645752,0.235557575965303,1.00260151428882,1100
"cov.eff[5,3,1]",0.131582132706087,0.0702784213256007,-0.00457405902842228,0.086974440054369,0.130804070139342,0.174336052263564,0.276051959928409,1.00232950437975,1300
"cov.eff[6,3,1]",0.125656563120603,0.0669999997348807,-0.00463948051428792,0.0827320249380637,0.125915906661413,0.168238476665386,0.260343658741583,1.00138287827115,3200
"cov.eff[7,3,1]",0.157319900180228,0.0864259594615341,0.0107294738848213,0.101565701869698,0.147456852728677,0.202109895436416,0.36050276933046,1.00271295914168,1000
"cov.eff[8,3,1]",0.122680826112357,0.0735856221574881,-0.0258809351400514,0.0776360872445594,0.124325845117916,0.169757723960661,0.269116976192786,1.00117044425195,4700
"cov.eff[1,4,1]",0.100339312129678,0.0557433625040556,-0.0112475715403946,0.065017761553004,0.101184302694314,0.135020879230223,0.20906032230603,1.00178203206373,1900
"cov.eff[2,4,1]",0.0961170907857336,0.0653477307655949,-0.0411951241794489,0.0578219929492354,0.0986292992719416,0.136421761291328,0.220917449732613,1.00115616199321,4900
"cov.eff[3,4,1]",0.121250585209358,0.067420785903605,0.00055115452095176,0.0784106875279924,0.115945956728775,0.158013544678881,0.273339647491454,1.00109779498999,5700
"cov.eff[4,4,1]",0.0901592437299642,0.0555426543775023,-0.0270934925800405,0.0570300713804041,0.0920573489997307,0.126756450607019,0.193547307640281,1.00260151428882,1100
"cov.eff[5,4,1]",0.108115255535575,0.0577446901337739,-0.00375830327813041,0.0714630749491313,0.107475955719587,0.143244272242036,0.226819763253279,1.00232950437975,1300
"cov.eff[6,4,1]",0.103246475430304,0.0550509551961759,-0.00381205723785441,0.0679772688981543,0.103459566619888,0.138234162355636,0.213912942532893,1.00138287827115,3200
"cov.eff[7,4,1]",0.129262847918786,0.0710124125511969,0.00881593714103149,0.0834520735107711,0.121158815299359,0.166064818543298,0.296209281806557,1.00271295914168,1000
"cov.eff[8,4,1]",0.100801443111427,0.060462071709019,-0.0212652269622079,0.0637901608569947,0.102153082931281,0.139482461088696,0.221121591903627,1.00117044425195,4700
"cov.eff[1,5,1]",0.100339312129678,0.0557433625040556,-0.0112475715403946,0.065017761553004,0.101184302694314,0.135020879230223,0.20906032230603,1.00178203206373,1900
"cov.eff[2,5,1]",0.0961170907857336,0.0653477307655949,-0.0411951241794489,0.0578219929492354,0.0986292992719416,0.136421761291328,0.220917449732613,1.00115616199321,4900
"cov.eff[3,5,1]",0.121250585209358,0.067420785903605,0.00055115452095176,0.0784106875279924,0.115945956728775,0.158013544678881,0.273339647491454,1.00109779498999,5700
"cov.eff[4,5,1]",0.0901592437299642,0.0555426543775023,-0.0270934925800405,0.0570300713804041,0.0920573489997307,0.126756450607019,0.193547307640281,1.00260151428882,1100
"cov.eff[5,5,1]",0.108115255535575,0.0577446901337739,-0.00375830327813041,0.0714630749491313,0.107475955719587,0.143244272242036,0.226819763253279,1.00232950437975,1300
"cov.eff[6,5,1]",0.103246475430304,0.0550509551961759,-0.00381205723785441,0.0679772688981543,0.103459566619888,0.138234162355636,0.213912942532893,1.00138287827115,3200
"cov.eff[7,5,1]",0.129262847918786,0.0710124125511969,0.00881593714103149,0.0834520735107711,0.121158815299359,0.166064818543298,0.296209281806557,1.00271295914168,1000
"cov.eff[8,5,1]",0.100801443111427,0.060462071709019,-0.0212652269622079,0.0637901608569947,0.102153082931281,0.139482461088696,0.221121591903627,1.00117044425195,4700
"cov.eff[1,6,1]",-0.0956723673794607,0.0531506479689833,-0.19933658638482,-0.128740838335794,-0.0964780560573691,-0.0619936796203062,0.0107244286780507,1.00178203206373,1900
"cov.eff[2,6,1]",-0.0916465284236066,0.0623083014276603,-0.210642219512492,-0.130076563091732,-0.0940418900034793,-0.0551325979283408,0.0392790718920327,1.00115616199321,4900
"cov.eff[3,6,1]",-0.115611023106597,0.0642849353964607,-0.260626175515108,-0.150664077484515,-0.110553121532088,-0.0747636788057603,-0.000525519426954075,1.00109779498999,5700
"cov.eff[4,6,1]",-0.0859657905332218,0.0529592751041302,-0.184545107284919,-0.120860801741576,-0.0877756118369527,-0.0543775099208505,0.0258333301344572,1.00260151428882,1100
"cov.eff[5,6,1]",-0.103086638999037,0.0550588905926682,-0.216270006822895,-0.136581747951709,-0.102477074058211,-0.068139210998009,0.00358349847449644,1.00232950437975,1300
"cov.eff[6,6,1]",-0.0984443137823835,0.0524904456521678,-0.203963503345317,-0.131804666432118,-0.0986474937538464,-0.0648155354610309,0.00363475225004719,1.00138287827115,3200
"cov.eff[7,6,1]",-0.123250622434191,0.067709509641839,-0.282432105908578,-0.158340873494772,-0.115523521564505,-0.0795705817195726,-0.00840589355307658,1.00271295914168,1000
"cov.eff[8,6,1]",-0.0961130038969421,0.0576498823272042,-0.210836866698807,-0.132994904758989,-0.0974017767484311,-0.0608231766310881,0.0202761466383842,1.00117044425195,4700
"cov.eff[1,7,1]",0.122118387630693,0.0678426970010598,-0.0136889048979996,0.0791301439055939,0.123146787000056,0.164327736737558,0.254437756605013,1.00178203206373,1900
"cov.eff[2,7,1]",0.116979715142327,0.0795317343426231,-0.0501367015207246,0.0703725030467438,0.120037209191433,0.166032686222779,0.268868524093179,1.00115616199321,4900
"cov.eff[3,7,1]",0.147568541688908,0.0820547549369456,0.000670784959607955,0.0954300615650759,0.141112520979982,0.192311058252592,0.332669183381071,1.00109779498999,5700
"cov.eff[4,7,1]",0.109728691981429,0.0675984243199058,-0.0329742506594291,0.0694086915249879,0.112038789092695,0.154269478645752,0.235557575965303,1.00260151428882,1100
"cov.eff[5,7,1]",0.131582132706087,0.0702784213256007,-0.00457405902842228,0.086974440054369,0.130804070139342,0.174336052263564,0.276051959928409,1.00232950437975,1300
"cov.eff[6,7,1]",0.125656563120603,0.0669999997348807,-0.00463948051428792,0.0827320249380637,0.125915906661413,0.168238476665386,0.260343658741583,1.00138287827115,3200
"cov.eff[7,7,1]",0.157319900180228,0.0864259594615341,0.0107294738848213,0.101565701869698,0.147456852728677,0.202109895436416,0.36050276933046,1.00271295914168,1000
"cov.eff[8,7,1]",0.122680826112357,0.0735856221574881,-0.0258809351400514,0.0776360872445594,0.124325845117916,0.169757723960661,0.269116976192786,1.00117044425195,4700
"cov.eff[1,8,1]",0.0785602366286629,0.0436440280070514,-0.00880623818278958,0.0509053792004141,0.0792218183885714,0.105714021722888,0.163682888007047,1.00178203206373,1900
"cov.eff[2,8,1]",0.0752544664291405,0.0511637271885666,-0.0322535468381733,0.0452714828517271,0.0772213893524506,0.106810836359877,0.172966375372046,1.00115616199321,4900
"cov.eff[3,8,1]",0.0949326287298074,0.0527868168702645,0.000431524082295565,0.0613913134909089,0.0907793924775684,0.123716031105171,0.214010111601836,1.00109779498999,5700
"cov.eff[4,8,1]",0.0705897954784993,0.0434868844350988,-0.0212127345006519,0.0446514512358204,0.0720759089067661,0.0992434225682864,0.151537039315259,1.00260151428882,1100
"cov.eff[5,8,1]",0.0846483783650627,0.0452109589419471,-0.00294254752783855,0.0559517098438936,0.0841478412998317,0.112152492220509,0.177587566578149,1.00232950437975,1300
"cov.eff[6,8,1]",0.080836387740006,0.0431019106574712,-0.0029846339614209,0.0532225128582449,0.0810032265783617,0.108229848045886,0.167482226324204,1.00138287827115,3200
"cov.eff[7,8,1]",0.101205795657344,0.0555988656408597,0.00690240039724173,0.0653384451518442,0.0948607778700409,0.130019741650179,0.231915794282653,1.00271295914168,1000
"cov.eff[8,8,1]",0.0789220601104973,0.0473385212605498,-0.0166495187843643,0.0499442344694301,0.0799803207446468,0.109207198216731,0.173126207614468,1.00117044425195,4700
"cov.eff[1,9,1]",0.100339312129678,0.0557433625040556,-0.0112475715403946,0.065017761553004,0.101184302694314,0.135020879230223,0.20906032230603,1.00178203206373,1900
"cov.eff[2,9,1]",0.0961170907857336,0.0653477307655949,-0.0411951241794489,0.0578219929492354,0.0986292992719416,0.136421761291328,0.220917449732613,1.00115616199321,4900
"cov.eff[3,9,1]",0.121250585209358,0.067420785903605,0.00055115452095176,0.0784106875279924,0.115945956728775,0.158013544678881,0.273339647491454,1.00109779498999,5700
"cov.eff[4,9,1]",0.0901592437299642,0.0555426543775023,-0.0270934925800405,0.0570300713804041,0.0920573489997307,0.126756450607019,0.193547307640281,1.00260151428882,1100
"cov.eff[5,9,1]",0.108115255535575,0.0577446901337739,-0.00375830327813041,0.0714630749491313,0.107475955719587,0.143244272242036,0.226819763253279,1.00232950437975,1300
