"","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012"
"1",2.22472404603006,3.28672901008102,2.79344253828155,2.94035939328996,3.27042796148032,2.50552824337786,3.8010775166262,2.56425672610404,3.07501406056719,2.39664459728116,2.16490876320137,2.18444287324092,2.48494893825861,2.76489102617057,2.7358582634187,3.05000112896941,3.16986042344536,2.3919255775837,2.8795093767913,2.42399180634814,2.88471893664778,2.38035573296974,2.26057747308221,2.1280069622119,2.72877431121366,2.48370798359242,2.94000560428188,2.78181242255511
"2",2.76448006001793,3.43201756012326,3.41892293617127,3.60595108470343,3.6182828412189,2.65897698819588,3.64345729691056,1.91436928679566,2.85521880794731,2.48182319466877,2.58911662402284,2.66476818821626,3.16966401414337,3.37099234478485,2.95358219925593,2.96615222311627,2.98955496774225,2.22514051595935,2.60508733709159,1.66877223242386,2.169268941356,1.9405166652088,1.83907430007292,0.801478511938683,2.28031032239691,1.8000867429516,3.08963759630196,2.67450716837765
"3",2.73858694284183,3.6678688407251,3.27283392807051,3.42893724778415,4.04787455460488,3.11927994265008,4.24554983371911,2.39200858725856,2.97767664254521,3.00993272049284,3.75487247756444,3.70404646786848,3.34097086173352,3.49969921704083,3.10951192680417,2.71415588491197,2.39959203880267,2.20800218953175,2.37645934153013,2.24480016072845,2.77498197177642,2.54947684425219,2.08236434823486,2.41831046258274,2.84369109197167,2.45131609765824,2.42449536246038,2.60173790670461
"4",2.96134210753405,3.51186414780062,3.00216336089123,3.06739868999964,3.34207634593698,2.34602712703886,3.39679447570687,2.51360895507167,3.07175556787423,2.48177718569705,2.51731145333314,2.41557425496561,2.90904372946809,3.13709976893027,2.66703510247469,2.81650593238643,3.1587006768723,2.47863359739814,2.86978672976681,2.31913372440907,2.41775087239976,2.09931466647134,1.59871758889602,1.52743320806749,2.65233351508742,1.99650142325813,2.56579613815139,2.47712272023676
"5",2.60091006988075,2.97994076113506,2.36246039822388,2.55089747035962,2.89956167045581,1.79754176926541,2.9574805242208,2.29338700791757,2.65009164384572,1.61946623016765,1.67981170712033,1.58788423532998,1.73932083936786,2.2182898908599,1.69655180640908,1.28568650096186,1.5859554388289,1.36104082216083,1.95991918137306,1.42387756006815,1.66177183343668,1.19705109323667,0.255858007750617,0.767387234234828,1.61505387099125,1.0477540016263,2.07925410607319,1.67651551068395
"6",2.58401646286354,3.27644795723218,2.80693759225915,2.81148486790482,3.18901546751899,2.37991466896065,3.18105689339072,2.32606088780141,2.87610683909364,2.28320920235644,2.88326768896278,2.2238564391725,1.9047061824987,2.29928709640662,2.41424458736115,2.25587181590874,2.76594404484776,2.63399951416822,2.84671571488791,2.5051756998602,2.18967212382727,1.76677019297631,2.27626534510028,2.00859079699987,1.94889757743685,1.4328041417698,2.96447945282579,2.37291784332495
"7",2.41423998196181,3.37803778801757,2.65007802395439,2.74808899089932,3.10979620469067,2.08341140799114,3.08538997742196,1.35580690592388,2.44731183884022,2.23536852654936,2.831262328642,2.35466286402377,2.20301570532648,2.66348132467228,2.26558253532798,1.77479502491634,1.56127364795426,1.65584251663763,1.13259709644714,1.31600125764531,2.01452747495839,1.37116121533501,1.16605207434007,1.51091424984973,1.78306010155853,1.38655289409346,1.47754039578003,1.42679170208303
"8",2.44528869728609,2.83214352782164,2.7754859061826,2.8555878804482,2.98025084216184,2.31158716611858,3.05193857000581,2.12947613669934,2.73654487444778,2.15677880989307,2.0784459063453,1.83965106344179,2.34293030409492,2.41955053513747,2.24414140499498,2.07571967610995,2.41336194079718,1.88300712874647,2.13995413114126,1.54929252730092,1.86788557030702,1.2903718996494,0.9759325500272,0.767542799502577,2.10497359099996,1.75098871932524,2.73207827549804,2.34419835510893
