"Population","Year","rearing_temp","rearing_prcp","WeeklyMigtemp_t0","Breakup_day","Snowpack_mean","spawning_temp","total_spawning_prcp","Winter_SST","Summer_SST","discharge","Pdischarge","Pink_total","Chum_total","Wintering_temp","winter_length","max_spawning_prcp","rearing_prcp_max","GDD5"
"Carmacks",2011,10.9561539397333,219.766334938428,15.0760833333333,135,115.261720571572,8.17885617395044,141.383409389871,2.53006240339,7.32964364946752,6430,456294.117647059,158.2,144.186359,-10.9614758682487,225.333333333333,82.6923686085957,92.3287298429924,1276.88873475778
"Carmacks",2012,12.8905044072,233.18420181018,15.922,122,123.265611935186,8.69335285404775,153.787356150731,3.78524192873254,8.20223649530019,6650,505794.117647059,299.2,157.2126108,-14.6511919553963,220,99.8147556374757,114.721631911243,1497.1959735065
"Lower Mainstem",1985,10.5354959466267,162.499094023006,15.6666666666667,129,165.6113304598,7.13485718113016,144.017884456131,2.64281576477556,6.28753724939006,6330,583382.352941177,112.4,111.9554261,-16.7831211810889,232.166666666667,61.1121069861738,69.835371189999,1103.34079784036
"Lower Mainstem",1986,10.9507835792167,193.163489603012,15.6666666666667,122,145.919958503892,7.42988510994097,108.761473489009,2.01999420537931,7.01144032482652,6160,508911.764705882,179.6,99.0824594,-15.1787795058884,226.666666666667,72.652632366458,79.9598693974862,1156.14612315989
"Lower Mainstem",1987,11.1286066146033,215.291909300383,14.3333333333333,119,167.725306310332,7.6158271867807,162.18739455955,2.01936972686697,6.68938278496841,5230,517088.235294118,159.2,113.6078584,-14.6055092180612,216.666666666667,62.4995342298435,79.6815616904509,1210.23620530729
"Lower Mainstem",1988,11.9330441967667,120.523358036128,14.28945,120,194.92660939428,7.6687715748722,146.876136250776,2.03775415899097,7.4749868184616,6730,564235.294117647,218.8,105.296214,-17.7961798195084,212.5,83.2661611339752,63.4024904454707,1347.20055328352
"Lower Mainstem",1989,11.5101563409667,184.538920329578,14.62302,120,187.056823732708,9.09813633600086,110.229234591633,1.80915078020292,8.32800957848485,3720,610088.235294118,122.8,92.41229349,-17.6448522358764,219.666666666667,47.1457145116515,77.1262166051842,1297.82589796489
"Lower Mainstem",1990,10.7026696605167,188.656851018774,15.406925,129,202.382462317231,8.36861055034221,181.845665892687,1.74842066292648,5.78959223728824,4670,580588.235294118,188.2,122.8190881,-17.8276226638505,218.333333333333,80.4605443385093,92.2731841221854,1261.36994277169
"Lower Mainstem",1991,11.72239081235,209.583667233601,16.0410183333333,119,235.418848452903,7.57720819541946,220.293802424296,2.50868562640001,7.41047687806945,5410,556823.529411765,165.5,137.4188704,-16.0681554144523,231.666666666667,104.42297914654,73.9463629301206,1186.39305082131
"Lower Mainstem",1992,12.1654979185333,186.829850052081,17.5,121,207.262157252909,5.80182503133293,129.550390080141,1.78321462490336,6.80317260908044,7630,646090.909090909,231.3,146.2317973,-14.6023418458781,222.166666666667,80.6964981373685,87.5682932599895,1400.72920845606
"Lower Mainstem",1993,12.9585910022333,162.126194999931,14.6666666666667,120,200.610114225446,8.40728926489061,145.572878448796,2.58591671579678,7.25695291910194,4930,706647.058823529,197.7,161.8954254,-15.4761328831712,219.833333333333,78.8884012355653,67.7723824175575,1417.66682756906
"Lower Mainstem",1994,11.8566931522367,228.828173733832,14.55,128,163.780563761281,9.33878467399769,155.126279722616,1.97904382333399,7.29039773884891,4620,544705.882352941,150.5,132.9529677,-15.5874488500597,214.333333333333,70.5487380952044,83.6143075210644,1545.55105471343
"Lower Mainstem",1995,10.80085161347,162.716512929123,15.47309,124,104.64012456604,8.44413995359322,137.083947982251,2.23673972654265,7.79047169777507,3910,411911.764705882,177.3,134.4686715,-18.8857955650311,230.333333333333,64.3978195459256,70.796536423548,1145.23629960827
"Lower Mainstem",1996,12.2832374238,255.3654278951,14.07430988,124,210.114996282994,7.01232080444521,168.071389827699,2.00529352522485,7.16021915737557,4020,428970.588235294,267.9,115.1650486,-18.0800974675713,225.166666666667,84.1397469667551,93.2265516277287,1396.96067973803
"Lower Mainstem",1997,11.3331158949467,217.423978859207,16.370094,128,156.861954780834,8.97657057161402,169.688575564428,0.970644898082402,5.42421545448222,4810,510341.338425148,141.7,113.9506684,-13.5022593979348,219.5,108.033207447813,75.2013501225724,1310.81428395694
"Lower Mainstem",1998,12.8277423833333,176.582419929381,14.1881433333333,126,78.7363894527476,7.55226197205859,142.386330805217,3.27961344833834,6.85224456271687,3080,536079.988192772,223.4,133.7195502,-17.3263528225806,234.5,78.2665381699248,74.435732467932,1420.64538654608
"Lower Mainstem",1999,11.3923344387033,298.823150924603,16.8962835483333,128,233.993349059588,8.27944891661469,229.583668368787,2.1139667378329,6.12173854095349,3970,474190.320742635,177.9,120.6152433,-14.6112150074156,230,102.108607377822,122.593895866375,1100.25232040605
"Lower Mainstem",2000,12.4303604145667,230.302600012478,17.247548,132,134.473462234216,6.19134479562476,167.545618567109,3.58086559724616,7.57510038648827,6150,494445.618614126,242.4,135.5352607,-12.9769888206179,232.666666666667,64.8405724900171,150.241005111965,1350.94032737556
"Lower Mainstem",2001,11.4384285157167,318.25267432011,14.6117833333333,127,148.518373390846,8.22330585291889,98.6698961375576,2.93157277266349,8.18849586850203,6390,718705.882352941,182.8,143.1787787,-16.3644974505035,221.333333333333,43.559059145968,118.245175590992,1349.85915326214
"Lower Mainstem",2002,12.0562176730667,212.322856257031,14.3333333333333,125,145.814556145864,7.21636546688192,202.086930414573,3.11763718185655,9.17784988246678,3930,452529.411764706,290.1,131.3057068,-11.4927891171702,228.333333333333,116.079427351644,103.217084644895,1370.00313557663
"Lower Mainstem",2003,14.2734591758667,112.51588410783,15.79886,119,274.362985888444,6.64357230043463,179.523728825192,2.01096694951626,8.01807427406311,4450,470941.176470588,118.1,143.5614929,-17.09528697524,220.833333333333,82.2992567447924,78.6471386288467,1522.85722981953
"Lower Mainstem",2004,12.0938727804667,170.907591790088,16.4033333333333,131,262.773196584256,6.92923933523334,133.347226633088,1.83269147326138,7.03418687821011,4080,560500,228.4,130.8848695,-14.8210690390852,217.5,75.9722584255113,88.600344675557,1538.59655715899
"Lower Mainstem",2005,11.26125374616,211.926605422475,17.5404,124,203.180466981503,7.83975779925021,170.671505663886,0.930934010536917,8.30068897617899,4900,534411.764705882,123.4,118.1742491,-15.4295668416112,225.666666666667,86.6438620951295,77.300523846741,1340.91007228569
"Lower Mainstem",2006,13.4031300454,274.971325142231,15.4450833333333,125,108.367793235526,7.91811693091266,179.128382943899,1.10648982250412,6.84815793804788,4780,487911.764705882,189.7,145.4959184,-18.6226742724868,226,73.9997509547042,101.657109393783,1512.73149689445
"Lower Mainstem",2007,10.58865775108,296.115044515922,17,123,151.453711967037,8.41725649607822,246.233181096913,1.36249980852583,6.96823974781566,5470,391764.705882353,155.8,131.8277851,-15.4640641710955,222.5,118.192035229286,181.044246257453,1243.20089259798
"Lower Mainstem",2008,12.4523541037,224.295323774316,15.75,120,148.253718971331,6.72460970567862,265.379745196863,1.75392825236782,6.87396429834554,5670,433823.529411765,214,123.904235,-18.1655442588326,228.5,118.239980214168,104.776834820134,1519.73583312245
"Lower Mainstem",2009,12.5945179565667,393.342587523193,17.1988321,127,111.563424054976,8.27297663486643,223.691511054246,0.625193314172933,6.27358668538683,3990,546176.470588235,116.2,136.2527179,-13.4039505248336,220.666666666667,118.567682805924,164.751376946037,1594.23271689447
"Lower Mainstem",2010,11.6273876003667,470.557391400942,15.9859151714286,122,75.4224178520987,8.22392736105305,209.045488840351,1.33095818533437,6.37799126474897,5070,335470.588235294,367.4,146.6062529,-16.6291483934972,225.666666666667,156.59330272261,184.77913073839,1441.87950840817
"Lower Mainstem",2011,12.2855229228667,233.844977667032,14.7408333333333,135,87.3376275929993,7.82474064804767,229.237461678619,2.53006240339,7.32964364946752,6430,470617.647058824,158.2,144.186359,-15.5189493109628,228.666666666667,152.767572391741,122.016933733022,1400.17492845005
"Lower Mainstem",2012,13.3899257734,196.281307625628,16.3356666666667,122,115.47673581226,8.0640056348065,127.27889650945,3.78524192873254,8.20223649530019,6650,539205.882352941,299.2,157.2126108,-19.3973968894009,227.5,51.4876623614946,70.6067072771935,1458.3828496486
"Middle Mainstem",1985,10.5318280397933,194.486977815369,17.25,129,158.67159051038,8.63600215469303,180.725223986832,2.64281576477556,6.28753724939006,6330,526235.294117647,112.4,111.9554261,-13.7762002368152,230,78.3039346749665,88.0312597261944,1154.56732226783
"Middle Mainstem",1986,10.63828365524,177.537473391591,15.9166666666667,122,131.205216941969,8.97266462591243,159.220119205609,2.01999420537931,7.01144032482652,6160,469264.705882353,179.6,99.0824594,-11.595381296403,222.125,85.548549707088,81.1005096468674,1155.0244171315
"Middle Mainstem",1987,10.8066338849633,243.67011179305,15.6666666666667,119,99.810610476934,9.65345649508742,143.342584640687,2.01936972686697,6.68938278496841,5230,432588.235294118,159.2,113.6078584,-11.5584066014708,213,65.3214749631257,132.782494027357,1226.30867327953
"Middle Mainstem",1988,12.3928165583333,139.519391141246,17,120,146.108989076068,9.31246618204578,119.800097977636,2.03775415899097,7.4749868184616,6730,427294.117647059,218.8,105.296214,-15.3253378696237,212.875,50.4173160604787,72.7168004402017,1474.35046953398
"Middle Mainstem",1989,11.4682242859667,208.460594359244,15.1666666666667,120,136.754263735587,10.7770097996534,133.766270581315,1.80915078020292,8.32800957848485,3720,422323.529411765,122.8,92.41229349,-14.5843119559652,217,58.7441399493316,90.6813455276059,1351.83643868892
"Middle Mainstem",1990,10.4895986905633,252.409523888148,16.190795,129,174.511822424713,10.493872632545,199.053959058683,1.74842066292648,5.78959223728824,4670,382352.941176471,188.2,122.8190881,-15.695204453085,222.75,101.124516622613,136.199172668234,1252.72723600898
"Middle Mainstem",1991,11.05839868229,191.266013898231,18.67332,119,203.169217980657,9.44191616381342,165.037985773921,2.50868562640001,7.41047687806945,5410,449941.176470588,165.5,137.4188704,-11.870975408633,228.5,61.7425511793025,88.5910052489158,1102.06034635643
"Middle Mainstem",1992,11.2232991596667,194.088669155558,19.1666666666667,121,140.543018564128,7.63098319780123,169.600569965635,1.78321462490336,6.80317260908044,7630,555647.058823529,231.3,146.2317973,-12.5916847638249,221.25,97.7592692696973,97.3003354902845,1370.00131412712
"Middle Mainstem",1993,12.8573871667667,131.041180577373,17.8,120,114.565364232217,9.9419051919707,128.368481144215,2.58591671579678,7.25695291910194,4930,492000,197.7,161.8954254,-13.1200765168971,217.875,50.2188147146387,53.2914139430418,1380.23476695512
"Middle Mainstem",1994,11.2418751468567,215.576172936159,15.72,128,132.00385903061,11.06991203937,134.867019926767,1.97904382333399,7.29039773884891,4620,531264.705882353,150.5,132.9529677,-13.7548643513185,213.25,63.5816125474595,114.817067953591,1467.51556103785
"Middle Mainstem",1995,10.11356011013,219.56572408936,17.9434306,124,133.445808206229,10.1350806989559,124.59248642929,2.23673972654265,7.79047169777507,3910,377411.764705882,177.3,134.4686715,-16.6645868441787,228.25,70.4885783891838,103.337257430598,1102.44607286312
