"year","Population","water_temp","prop_4","prop_5","prop_6","prop_7","Mig_temp_returns"
2012,"Lower Mainstem",16.2776478873239,0.29168112474334,0.493188828623168,0.20998168311504,0.00514836351845186,16.3181590037189
1985,"Middle Mainstem",16.7878787878788,0.0143005982071748,0.0995989374257576,0.826116254920689,0.0599842094463783,17.1727123704007
1986,"Middle Mainstem",15.8166666666667,0.0109091889650693,0.247150091703013,0.674261809435681,0.0676789098962368,18.0137638789383
1987,"Middle Mainstem",15.6666666666667,0.0253651818939241,0.299264066837252,0.503970895826725,0.171399855442098,17.0205139006629
1988,"Middle Mainstem",16.5294117647059,0.0765776892781463,0.174547463448833,0.443473388250494,0.305401459022527,15.9597135492831
1989,"Middle Mainstem",14.8235294117647,0.103915458428,0.0948316349985262,0.681714307650365,0.119538598923109,16.1884514067208
1990,"Middle Mainstem",15.3349648275862,0.0170372389816771,0.345133871343969,0.548849116157954,0.0889797735163994,15.9285672820806
1991,"Middle Mainstem",17.3448275862069,0.0471710253738836,0.246490981219654,0.698127083803333,0.00821090960312886,16.2463753466877
1992,"Middle Mainstem",18.4137931034483,0.111388004925064,0.679375906278934,0.184446206426448,0.0247898823695539,15.7034617809267
1993,"Middle Mainstem",16.9030303030303,0.144369508278809,0.133704149407592,0.630411118674399,0.0915152236391999,15.5621286651935
1994,"Middle Mainstem",14.8852941176471,0.014697167689474,0.139371603739126,0.269306967309042,0.576624261262358,15.3525627485217
1995,"Middle Mainstem",16.3653931357143,0.00292933090924367,0.275908433721682,0.721162235369074,0,15.2446787718657
1996,"Middle Mainstem",15.592,0.0495141478840558,0.639261584494497,0.245660072013346,0.0655641956081013,14.8831017772107
1997,"Middle Mainstem",16.51,0.0357810792926451,0.538387152169728,0.425831768537627,0,15.4306016895788
1998,"Middle Mainstem",12.7924242424242,0.61447442857076,0.148549824775536,0.198289020475409,0.0386867261782943,15.7748717423251
1999,"Middle Mainstem",15.7600454545455,0.00816372178908233,0.44619513439948,0.541135935753886,0.00450520805755241,17.7181029757656
2000,"Middle Mainstem",16.75,0.278247280661399,0.437611192223523,0.283010284344727,0.00113124277035236,17.1481125395818
2001,"Middle Mainstem",14.6666666666667,0.0596752410345571,0.655715914899434,0.230399770283568,0.0542090737824413,16.3394485954277
2002,"Middle Mainstem",14.64,0.071531358133555,0.203056000543606,0.725412641322839,0,15.5553584950583
2003,"Middle Mainstem",16.494365,0.024710106063663,0.681190570360304,0.294099323576033,0,15.4925780218187
2004,"Middle Mainstem",18.4913670886076,0.0383107790696954,0.611995336439149,0.241157847105171,0.108536037385985,16.3539733257463
2005,"Middle Mainstem",17.1142941176471,0.0860670712389951,0.457850905207192,0.427386599634128,0.0286954239196846,15.6919487348252
2006,"Middle Mainstem",15.8771764705882,0.125603386964461,0.414548489779339,0.425092729923154,0.0347553933330464,15.2128737754672
2007,"Middle Mainstem",17.79375,0,0.269139877749808,0.606353309415857,0.124506812834335,15.9712127543233
2008,"Middle Mainstem",14.8970588235294,0.088766053299575,0.127731528593431,0.783502418106994,0,15.9755479281892
2009,"Middle Mainstem",16.6785714285714,0.0180354836019701,0.443908619737487,0.532406792842259,0.00564910381828361,16.5540590614191
2010,"Middle Mainstem",16.5538461538462,0.108664433978301,0.751206837101298,0.126036410969214,0.0140923179511868,17.0223811047976
2011,"Middle Mainstem",14.59384,0.191814807120222,0.486111995666164,0.298940957738294,0.0231322394753194,17.7558798301448
2012,"Middle Mainstem",15.3358194444444,0.0242872642794368,0.485412598950082,0.476742528806489,0.0135576079639917,17.5999570164602
1985,"Pelly",16.0606060606061,0.0585957910466367,0.175813124215238,0.765591084738125,0,16.4877058883969
1986,"Pelly",15.453125,0.0240951929582906,0.62743855895921,0.348466248082499,0,17.1248074627687
1987,"Pelly",14.9393939393939,0,0.565643079992999,0.434356920007001,0,16.460714693425
1988,"Pelly",15.8518518518519,0.139110258025894,0.529026549765112,0.175221470692431,0.156641721516562,15.3827974722542
1989,"Pelly",15.16,0,0.383318147301328,0.513930251823446,0.102751600875226,15.0667101174607
1990,"Pelly",14.6993875862069,0.145369399810068,0.279057244480678,0.505984659170692,0.0695886965385626,15.0633675650396
1991,"Pelly",17,0.0434046416028329,0.258607165056933,0.621351043161151,0.0766371501790827,15.8290407241944
1992,"Pelly",17.5172413793103,0.0443410680658742,0.229425079384878,0.653199747369933,0.0730341051793145,15.8235377544076
1993,"Pelly",15.0848484848485,0.0508728004215374,0.494083765522192,0.455043434056271,0,16.0625088674652
1994,"Pelly",14.3147058823529,0.0812293290182254,0.222529761266419,0.490331045409012,0.205909864306343,15.9697092893797
1995,"Pelly",15.6882873565217,0.0902318734245473,0.298230821021133,0.61153730555432,0,14.8513682930566
1996,"Pelly",14.7631578947368,0.347803142405683,0.469703680934792,0,0.182493176659525,15.1632328762724
1997,"Pelly",16.3041666666667,0.0176572333370154,0.355082890174091,0.537230432444549,0.090029444044344,15.6731494872029
1998,"Pelly",15.6533333333333,0.198780153512453,0.526310373957649,0.235198542019636,0.0397109305102625,16.1462696021389
1999,"Pelly",16.4797727272727,0.0851537159626482,0.299672482890939,0.599075050966749,0.0160987501796636,17.1032059864909
2000,"Pelly",16.75,0.237006157642447,0.245770602962321,0.513034041345625,0.00418919804960675,16.4534604610594
2001,"Pelly",13.6851851851852,0.0158961971131631,0.563789824309359,0.404682720755101,0.0156312578223768,16.0807235196757
2002,"Pelly",14.9032258064516,0.109894286440026,0.637273091946126,0.252832621613848,0,16.2181126600796
2003,"Pelly",15.943326969697,0.0444039617731639,0.233545651998206,0.707436251556208,0.014614134672422,15.8006819178427
2004,"Pelly",17.4874571428571,0,0.704037800159261,0.239974841041371,0.0559873587993677,15.8440313669893
2005,"Pelly",17.1147156862745,0.15812205106782,0.300281614999739,0.541596333932442,0,15.0667729904179
2006,"Pelly",15.6573382352941,0.0310531445658169,0.391222302722639,0.563072435789818,0.0146521169217256,15.3279753150033
2007,"Pelly",16.658064516129,0.0155162257638684,0.309211694121113,0.648525515552813,0.0267465645622063,15.8724315008536
2008,"Pelly",15.3529411764706,0.0509478836483397,0.206817299104228,0.683077465950972,0.0591573512964603,15.6512690879127
2009,"Pelly",15.8888888888889,0.0117790405983643,0.451787093629423,0.530655082484047,0.00577878328816642,16.3957094086748
2010,"Pelly",16.0809523809524,0.075220890921999,0.63613527031361,0.288643838764391,0,16.9369916343585
2011,"Pelly",14.2644520547945,0.106275561300803,0.516458815362924,0.377265623336273,0,16.8346098202265
2012,"Pelly",16.0114583333333,0.0961002130136838,0.542453017319599,0.350625440483922,0.0108213291827955,16.5817726077467
1985,"Stewart",16.3181818181818,0.0828004719469351,0.647480594487868,0.222387198997723,0.0473317345674741,15.4521947953525
1986,"Stewart",15.5161290322581,0.0609585926029473,0.433393447233647,0.457313959034507,0.0483340011288986,17.1657061793712
1987,"Stewart",14.8484848484848,0,0.322444615971985,0.677555384028015,0,15.9247543769018
1988,"Stewart",16.3846153846154,0.111806737102726,0.332668689395041,0.555524573502233,0,14.9221079477106
1989,"Stewart",15.16,0.0287742054309466,0.319835328909088,0.546139251757356,0.10525121390261,15.0894261209935
1990,"Stewart",14.7299821428571,0.106935865094537,0.469542395912848,0.365552021741578,0.0579697172510375,15.3057587717985
1991,"Stewart",17.1875,0.171124598565783,0.191016777322254,0.529198533430855,0.108660090681108,15.9949038402917
1992,"Stewart",17.6896551724138,0.0280246156758671,0.167195677709238,0.792463520902793,0.0123161857121014,16.3065924420326
1993,"Stewart",15.0848484848485,0.0366190757772747,0.592067789064093,0.322806762100266,0.048506373058366,16.4005783026315
1994,"Stewart",14.2676470588235,0.168108664463883,0.184341431891964,0.467794391048907,0.179755512595245,16.0971627571313
1995,"Stewart",15.5688876869565,0.0135613311942303,0.19956047170625,0.786878197099519,0,14.4159653132005
1996,"Stewart",15.1,0.0650204883134639,0.422463749633784,0.393737655925714,0.118778106127038,14.6527648647231
1997,"Stewart",16.3869565217391,0.0204793615457994,0.311392363176165,0.668128275278036,0,15.5147807327685
1998,"Stewart",16.3296153846154,0.258440493314122,0.254231098617219,0.439259508613391,0.048068899455268,16.4322796823868
1999,"Stewart",16.4797727272727,0.0108690602970399,0.461366286672108,0.523065223681284,0.00469942934956864,17.3366737753804
2000,"Stewart",16.75,0.284519381787368,0.418309563015838,0.291939185175592,0.00523187002120189,16.6234510439325
2001,"Stewart",13.7884615384615,0.0317079122333422,0.375984543495072,0.592307544271586,0,15.6755168520176
2002,"Stewart",14.8666666666667,0.0392046938982952,0.498963043188373,0.461832262913332,0,15.2824475855555
2003,"Stewart",15.86976,0.0296024343994023,0.349717802861478,0.597163081767807,0.0235166809713125,14.7553691973675
2004,"Stewart",17.5996901408451,0,0.758159650170122,0.241840349829878,0,14.9095694481385
2005,"Stewart",17.156898989899,0.137819533227093,0.293080964938117,0.56909950183479,0,14.5065268059529
2006,"Stewart",14.91745,0.0790148707466623,0.236045687774892,0.674475692679316,0.0104637487991297,15.5528318208945
2007,"Stewart",16.0774193548387,0,0.681289982003329,0.318710017996671,0,15.7601158356908
2008,"Stewart",14.4545454545455,0.0468953636505271,0.0571950509794897,0.863207550163416,0.0327020352065673,13.3012958331519
2009,"Stewart",14.8529411764706,0.00368606870656961,0.590704616220591,0.405609315072839,0,13.9005472261261
2010,"Stewart",15.0870967741935,0.0978950891741348,0.500673048470885,0.40143186235498,0,15.0803909088848
2011,"Stewart",14.1236470588235,0.1149297106305,0.546610249975907,0.338460039393593,0,15.6281975325039
2012,"Stewart",16.1161549295775,0.135728269403232,0.365585697323441,0.489664771320307,0.0090212619530201,15.5622500440276
1985,"Teslin",15.9242424242424,0.0775103006873442,0.405309211024649,0.517180488288007,0,16.0861795424596
1986,"Teslin",15.453125,0.0573770180441054,0.408946396332442,0.495607218973947,0.0380693666495051,17.0933305843181
1987,"Teslin",15.0909090909091,0.0216600571258041,0.613595914923125,0.342781831612206,0.0219621963388648,16.6640908526636
1988,"Teslin",17.1034482758621,0.115312322642625,0.566883383956478,0.317804293400897,0,15.2581700495386
1989,"Teslin",15.2307692307692,0.222821067700584,0.244735763617923,0.459733119555601,0.0727100491258918,15.3018548350778
1990,"Teslin",14.844465,0.175250353711817,0.376235008831909,0.416529620006315,0.0319850174499588,15.1423716194541
1991,"Teslin",17.1875,0.210837955866628,0.42793412366411,0.299312425253026,0.0619154952162358,15.5764468283381
1992,"Teslin",17.4,0,0.173158844075073,0.826841155924928,0,16.0794075613505
1993,"Teslin",15.4787878787879,0.0343328470850841,0.559238482105142,0.353561889700286,0.0528667811094874,16.2309533342343
1994,"Teslin",14.0875,0.0771166268883999,0.261042907121315,0.260218435077868,0.401622030912418,15.6095955156699
1995,"Teslin",15.9477520230769,0.0538521285812995,0.120784597388859,0.809135341545246,0.0162279324845961,14.6611844587327
1996,"Teslin",14.7631578947368,0.137185902405299,0.680913042426805,0.132706933556425,0.0491941216114717,14.7118290307744
1997,"Teslin",16.3869565217391,0.121081323767722,0.346493965195504,0.456691298976412,0.0757334120603611,15.3342135942831
1998,"Teslin",16.015,0.274555221766723,0.465265917132129,0.154310695003169,0.105868166097978,15.882057307567
1999,"Teslin",16.4797727272727,0.0722619255381293,0.239664836008116,0.681397687406883,0.00667555104687224,17.1277436631665
2000,"Teslin",16.75,0.211113129259651,0.444784330596829,0.338486432106961,0.00561610803655899,16.8002949803175
2001,"Teslin",14.2272727272727,0.0260358141673441,0.33664385786427,0.490995601782447,0.14632472618594,16.5605827388703
2002,"Teslin",14.7142857142857,0.03627267306819,0.427404911141599,0.536322415790211,0,16.1757911866825
2003,"Teslin",15.72834,0.034608117005266,0.307940159626837,0.638722093049306,0.0187296303185911,15.8376354133528
2004,"Teslin",17.5635735294118,0,0.612553679400018,0.220631004505016,0.166815316094966,15.7961409085332
2005,"Teslin",17.135137254902,0.167018084865217,0.170096418750307,0.634377164862765,0.0285083315217103,15.0071914052639
2006,"Teslin",15.8742941176471,0.0554300289489637,0.396598049471045,0.48736016110799,0.060611760472001,15.334197674144
2007,"Teslin",17.4,0.0339810383460273,0.158815998175183,0.790679114251706,0.0165238492270834,15.6890239869208
2008,"Teslin",15.2205882352941,0.0453490728034045,0.487385707841322,0.448238335721707,0.0190268836335669,15.4136710334826
2009,"Teslin",16.04,0.0774887612219911,0.443792012634614,0.473118949829817,0.00560027631357795,16.1780843472959
2010,"Teslin",16.1947368421053,0.0944091718167197,0.404506405802737,0.47289670425091,0.0281877181296338,16.9624014899155
2011,"Teslin",14.3734933333333,0.0670455125866335,0.404175812018388,0.516257665826941,0.0125210095680372,16.9587043850209
2012,"Teslin",15.972125,0.0777169157804091,0.558711762194233,0.356953083571171,0.0066182384541872,16.5617372681231
1985,"Upper Lakes and Mainstem",16.9393939393939,0.00462445941843686,0.022571633335195,0.907866643288967,0.0649372639574014,17.104535250022
1986,"Upper Lakes and Mainstem",15.25,0.00217442116991522,0.321843390893922,0.641990394245411,0.0339917936907521,18.1746671574738
1987,"Upper Lakes and Mainstem",15.9411764705882,0.173645262766445,0.330324485395311,0.347726428804771,0.148303823033474,17.6368452061935
1988,"Upper Lakes and Mainstem",15.3235294117647,0.116647556628462,0.173870884020926,0.529537419169823,0.179944140180789,16.6898336729704
1989,"Upper Lakes and Mainstem",14.3333333333333,0.0204270013802555,0.185923903571597,0.659510797609752,0.134138297438396,16.5400187700493
1990,"Upper Lakes and Mainstem",15.6532651851852,0.0316558943867822,0.316432051255745,0.583674849370945,0.068237204986527,16.2277872343561
1991,"Upper Lakes and Mainstem",17.0344827586207,0.0506954523874779,0.307269778167787,0.627574404986666,0.0144603644580695,16.0186468631141
1992,"Upper Lakes and Mainstem",18.7857142857143,0.122154711342253,0.537271569924488,0.28576608086193,0.054807637871329,14.6177482646752
1993,"Upper Lakes and Mainstem",17.5909090909091,0.0582776448029888,0.105737401228297,0.711431808360067,0.124553145608647,14.4245104805846
1994,"Upper Lakes and Mainstem",15.8909090909091,0.0119105322158592,0.161174927638812,0.476534974069199,0.35037956607613,14.8355349787933
1995,"Upper Lakes and Mainstem",16.8115955115385,0.00641496829597101,0.109984619406033,0.829815856410659,0.053784555887337,14.5420055968365
1996,"Upper Lakes and Mainstem",15.9444444444444,0.0450542170670335,0.560133377534356,0.329432098648018,0.0653803067505924,14.7850823580222
1997,"Upper Lakes and Mainstem",16.1004166666667,0.050819744643557,0.184325148735108,0.688310621551671,0.0765444850696637,15.9227166510759
1998,"Upper Lakes and Mainstem",11.2666666666667,0.0379140686282422,0.215036944654667,0.697963112390522,0.0490858743265683,17.5205046309036
1999,"Upper Lakes and Mainstem",14.5989130434783,0.0121083412962254,0.279444241531592,0.70348760204313,0.00495981512905313,17.2141002682222
2000,"Upper Lakes and Mainstem",15.325,0.105525179467671,0.576582201162613,0.315773436100881,0.00211918326883455,16.6158473837954
2001,"Upper Lakes and Mainstem",14.4,0.0582877088418224,0.542374286186718,0.319966663984511,0.0793713409869486,16.0775859317519
2002,"Upper Lakes and Mainstem",15.125,0.0539643211750512,0.257196704733355,0.688838974091594,0,15.1137822078211
2003,"Upper Lakes and Mainstem",15.999395,0.027263213836304,0.797431111232498,0.175305674931198,0,14.9712653603324
2004,"Upper Lakes and Mainstem",18.1651354166667,0.0435653707452201,0.404163101352057,0.552271527902722,0,16.9810924936812
2005,"Upper Lakes and Mainstem",16.8683737373737,0.0233795427174068,0.21298094321665,0.674645932338891,0.0889935817270519,15.2077148005799
2006,"Upper Lakes and Mainstem",15.6336176470588,0,0.392551109504089,0.443023950275732,0.164424940220179,15.2119782559522
2007,"Upper Lakes and Mainstem",17.1212121212121,0.220959853587678,0.213745795216033,0.462758987030842,0.102535364165448,16.060538193209
2008,"Upper Lakes and Mainstem",14.3235294117647,0.0432895204545582,0.149954684803327,0.664521213824019,0.142234580918096,16.8044581890161
2009,"Upper Lakes and Mainstem",17.5833333333333,0,0.553970719977053,0.434765012715927,0.0112642673070198,16.8506511224598
2010,"Upper Lakes and Mainstem",16.75,0.307547210804271,0.427879515892831,0.243889181088456,0.0206840922144424,16.9957632778082
2011,"Upper Lakes and Mainstem",14.6626266666667,0.0699748832825628,0.458681328854946,0.43974458877409,0.0315991990884017,18.2403818795381
2012,"Upper Lakes and Mainstem",15.0248169014085,0.136132422160156,0.400237322748254,0.449379428386462,0.0142508267051286,18.0455899844354
1985,"White-Donjek",15.7121212121212,0.0541905051983237,0.2781623775627,0.645265355469774,0.022381761769202,16.4198247372517
1986,"White-Donjek",15.40625,0.0578485834222729,0.36653422766085,0.477685952970981,0.0979312359458955,16.9043280994614
1987,"White-Donjek",14.5625,0.150691492229866,0.849308507770134,0,0,17.3366141455848
1988,"White-Donjek",15.4347826086957,0.0388046172202697,0.722617789918928,0.0937441353802568,0.144833457480546,14.7816064655255
1989,"White-Donjek",15,0.205321140138619,0.355146765613665,0.308594795496045,0.130937298751671,14.4297101514873
1990,"White-Donjek",14.6026693103448,0.107242255528374,0.177893840980341,0.684534476128005,0.0303294273632799,13.8223709601013
1991,"White-Donjek",17.2903225806452,0.0392192116283948,0.495899423860488,0.383846526301244,0.0810348382098731,14.4834416722598
1992,"White-Donjek",17.3448275862069,0.0926790584745589,0.154484135346716,0.752836806178725,0,14.5299902200278
1993,"White-Donjek",14.6705882352941,0.0285331619366558,0.47432572581388,0.446388725557429,0.0507523866920355,15.5986022582461
1994,"White-Donjek",14.1272727272727,0.0865317756972954,0.242234011405653,0.495736480858628,0.175497732038424,15.9863865705152
1995,"White-Donjek",15.0722774541667,0,0.375086930604405,0.555761479224107,0.0691515901714884,14.899316817206
1996,"White-Donjek",13.3578947368421,0.180350776253059,0.384983944548189,0.434665279198753,0,14.7214904256834
1997,"White-Donjek",15.8962962962963,0.0286313249889843,0.199356974016538,0.67134090005804,0.100670800936438,15.0829833401389
1998,"White-Donjek",14.3939130434783,0.0289747533191635,0.86197911674566,0.0484717199107138,0.0605744100244629,15.143036206707
1999,"White-Donjek",16.7328095238095,0,0.276591431380185,0.716203540000469,0.00720502861934629,17.0897938076865
2000,"White-Donjek",16.7142857142857,0.199238949150637,0.446022401503544,0.348546911555955,0.00619173778986434,16.6736616213262
2001,"White-Donjek",13.6851851851852,0.0281822388788535,0.374186232833653,0.584321465159061,0.0133100631284323,17.0177152692789
2002,"White-Donjek",14.8125,0.0627908008382963,0.792160344238392,0.145048854923312,0,17.3017744664061
2003,"White-Donjek",14.90339,0.0600191093965668,0.233783538609558,0.706197351993875,0,15.5575141314486
2004,"White-Donjek",17.2138088235294,0,0.539766455811886,0.460233544188114,0,15.4502909250326
2005,"White-Donjek",17.0542941176471,0.0367995825068038,0.627545566227492,0.335654851265704,0,15.0657555997319
2006,"White-Donjek",15.8578088235294,0,0.525862951309317,0.44634494077128,0.0277921079194028,15.1284348533276
2007,"White-Donjek",17.8,0.0766805124950189,0.297532896798908,0.418976663722529,0.206809926983544,15.4380117208579
2008,"White-Donjek",15.2058823529412,0,0.226864441542157,0.773135558457843,0,14.5796496929573
2009,"White-Donjek",15.4833333333333,0.00759710363212624,0.515452560332396,0.476950336035478,0,15.4951493397389
2010,"White-Donjek",15.4115384615385,0.0687153172773644,0.591975565181176,0.339309117541459,0,16.966097596234
2011,"White-Donjek",14.3734933333333,0.0742273127373203,0.592600566530183,0.333172120732497,0,17.5349476383525
2012,"White-Donjek",15.972125,0.0613217903324935,0.672289035277898,0.259397624820305,0.00699154956930373,17.0577399378169
